premise,hypothesis,label
3105743276jpg1A large group of people are walking up a steep mountain with clouds hanging in the background 3105743276jpg2A group male and female hikers observe the scenery 3105743276jpg3A large group of people walking on a mountainside 3105743276jpg4A group of people on a mountain trail,A group standing on a hillside,entailment
49553964jpg1A man rides a wakeboard attached to a parachute 49553964jpg2A man holding onto ropes while boogie boarding 49553964jpg3The man is waterskiing 49553964jpg4A man windsurfing,A man pulled through the water on his ski,entailment
2612040125jpg0Two brown and black dogs chasing a plastic bag through the grass 2612040125jpg1Two dogs are chasing a soccer ball in front of a playground 2612040125jpg2Two dogs chasing a toy in the air at the playground 2612040125jpg4Two dogs chasing a plastic bag,Two dogs playing in a yard,entailment
3348384389jpg0A brown and white dog with a pink collar is barking at a brown dog with a blue collar in the snow 3348384389jpg2Two dogs are on a white carpet with one of the dogs showing its fangs 3348384389jpg3A dark brown dog is biting at a lighter brown colored dog 3348384389jpg4Two dogs one with mouth open,A dog bearing its teeth,entailment
1363924449jpg0The blond boy wearing a striped shirt is walking through the grass 1363924449jpg1A little boy in a striped shirt has his hands on his head 1363924449jpg3A child with his hands on his head 1363924449jpg4A boy holds his hands on his head,A child stands,contradiction
4660946919jpg1A group of older men and women sit attentively listening in metal folding chairs 4660946919jpg2A group of older individuals sit on chairs while one individual in blue stands 4660946919jpg3A group of men and women sit in brown chairs while looking off to the distance 4660946919jpg4A small group of people listening to a speaker or presentation,Men paying close attention,entailment
2383642818jpg0A young girls wearing a red coat chasing birds through a walkway in a park 2383642818jpg1In a park a kid is chasing pigeons and two men are walking 2383642818jpg3A little girl chasing pigeons in a park 2383642818jpg4A child in a red jacket chases pigeons,A child running towards a group of animals,entailment
2380406703jpg0A man dressed in short khaki pants a white shirt a red tie and a blue jacket playing a drum set for an audience of mostly children 2380406703jpg1A man in a blue jacket plays the drums in the middle of a street in front of children 2380406703jpg2A street performer playing a percussion instrument in front of a crowd of people 2380406703jpg3A street performer playing a drum set in front of a crowd of people,A man standing,neutral
4300375062jpg0Several people are sitting at a wooden table with many papers on it 4300375062jpg1A group of people sitting at a table working on paperwork 4300375062jpg2A group of students working together in a classroom 4300375062jpg4A group of people sitting at a table,Children working on a project at a table,neutral
377872472jpg0One dog is standing whilst two other dogs are running in the snow 377872472jpg2Three dogs are playing around in the snow 377872472jpg3Two dogs play together in the snow 377872472jpg4Three dogs play in snow,Dogs chasing each other,entailment
2305869802jpg1A man wearing tan pants and blue shirt is sitting on a sidewalk resting 2305869802jpg2A man in blue shirt falling asleep by a bike in front of red bricks 2305869802jpg3A grayhaired man is sitting outside talking on the phone 2305869802jpg4Older man in blue shirt rest on a bench,Man seated,entailment
3081182021jpg0A boy performs a highflying trick with his bicycle on a prepared course 3081182021jpg2A bike rider jumping into the air over a wooden ramp 3081182021jpg3A person doing bicycle tricks on a wooden ramp 3081182021jpg4A biker does a trick on a ramp,A man jumps high,entailment
269986132jpg0A soccer game between the red team and the blue team 269986132jpg2Soccer game with teams in red and blue 269986132jpg3A group of soccer players after a ball 269986132jpg4A soccer game is in progress,Two teams playing a game,entailment
407678652jpg0Five people with backpacks hiking down a rocky hill 407678652jpg2A group of hikers climb rocky terrain 407678652jpg3The hikers descend on the mountain 407678652jpg4Five hikers walk down the hillside,Backpackers hiking,entailment
1235580648jpg0The two men are wearing tall hats one hat is a red print and the other is gold colored 1235580648jpg1Two people wearing hats sit and look at the camera 1235580648jpg2Two men wear silly stove pipe hats and wear makeup 1235580648jpg4The hatted males pose for a picture,A man frowns,neutral
2653940812jpg0A man in a green shirt is attempting to light a firework near the water of a lake 2653940812jpg1A man in a green shirt is checking a thin pole stuck on the edge of a waterway 2653940812jpg2An old man squats near the water where there are boats docked 2653940812jpg3Older man measuring the water line of nearby shore,A man bends down,entailment
33497646jpg1A young man performs yoga inspired by a beautiful day on the beach 33497646jpg2A man in printed board shorts is doing a yoga pose on the beach 33497646jpg3A man in swim trunks poses in a yoga stance on the beach 33497646jpg4A man posing on the beach by the water,A man stands,neutral
2879241506jpg0A man and woman standing by a blue double door with fish and they are pretending to be swimming 2879241506jpg1Two people pretending to be in the water next to a door with fish cutouts 2879241506jpg2The two people in tshirts pretend to swim in front of two blue doors 2879241506jpg4A couple acting like they are swimming in front of a fish cutout door,A man dances,contradiction
4437911722jpg0A man with a red shirt on is standing on a skateboard that is resting on a garbage container 4437911722jpg1A man in a red shirt and matching shoes skateboards off the top of a small building 4437911722jpg2A guy in an orange shirt orange shoes and brown hat on an airborne skateboard 4437911722jpg3A man with a red shirt and red shoes balancing a skateboard on a dumpster,Skateboarder jumps,entailment
14526359jpg0A man dressed in a white shirt and black vest is playing an electric guitar 14526359jpg2A man playing a guitar on stage wearing a black suit 14526359jpg3A man in formal wear plays the guitar and sings 14526359jpg4A man playing the guitar at a club,A man with a tattoo on his arm playing an instrument,neutral
384525655jpg0A girl with blond hair dressed in a yellow shirt with black stripe uniform for soccer is out in the green grassy field 384525655jpg1A girl in a Yellow and Black uniform with the number eight on it runs across a field 384525655jpg2A young girl wearing a yellow soccer jersey is running on a field 384525655jpg3A blond girl in a yellow and black jersey plays soccer,A child running in a game,entailment
390899859jpg0A young woman smiling and a young man smirking in front of a speaker 390899859jpg2A man and woman strike a funny pose in front of a sound system 390899859jpg3Brunette couple posing for a picture outside by a speaker 390899859jpg4Girl and Guy in red cap glasses talking to others,A man standing,neutral
2705919270jpg1A young man and woman dance at a retirement home while three old ladies look on 2705919270jpg2A guy and a girl in jeans dancing with old women in the background watching 2705919270jpg3Seniors as well as a younger couple enjoy dancing at a get together 2705919270jpg4A man in a black shirt dancing with a woman who is smiling,An older woman stands,neutral
58363928jpg1A male hiker carries his gear up the snowy mountain 58363928jpg2A hiker is climbing up a very steep mountain 58363928jpg3The man is hiking up a grassy mountainside 58363928jpg4A man hikes up a huge mountain,Hiker stands on hill,contradiction
6041156608jpg0A few people watch several swimmers with fitted swimming caps swim in an Olympicsize swimming pool 6041156608jpg1A bunch of swimmer are in a pool with spectators standing by blue platforms at the side of the pool 6041156608jpg2Swimmers are playing an indoor game of water polo while several spectators watch 6041156608jpg3Family and friends wait nearby while a group takes a swim at the indoor pool,Some onlookers watch,entailment
