premise,hypothesis,label
"A woman, who is old, is near a dog that has a white coat","A woman, who is old, is near a white dog",entailment
"A woman, who is old, is far from a white dog",A woman and a dog are sitting on a tree stump,neutral
A man is watering the grass and excitedly playing with a dog,A dog is excitedly playing with water in the grass,neutral
The dog is biting some droplets of water,The dog is snapping at some droplets of water,entailment
The dog is snapping at some droplets of water,The dog isn't snapping at some droplets of water,contradiction
A dog is excitedly playing with water in the grass,A snap is depicting some water falling in droplets on the dog,neutral
The dog is snapping at some droplets of water,There is no dog excitedly playing with water in the grass,neutral
A man is watering the grass and excitedly playing with a dog,The dog is snapping at some droplets of water,neutral
The dog is snapping at some droplets of water,A dog is excitedly playing with water in the grass,neutral
"Two people are in the snow, wearing clothes that provide camouflage","Some people are in the snow, wearing clothes that provide camouflage",entailment
Nobody is in the snow wearing clothes that provide camouflage,"Two people are in the snow, wearing clothes that provide camouflage",contradiction
"Some people are in the snow, wearing clothes that provide camouflage",Two people are walking two dogs with golden coats in the snow,neutral
"Two people are in the snow, wearing clothes that provide camouflage",Two men are walking two dogs with golden coats in the snow,neutral
"Two people are in the snow, wearing clothes that provide camouflage",Two people are walking two dogs with golden coats in the snow,neutral
There is no girl wearing a t-shirt and keeping her mouth open,"A girl from Asia, in front of a brick window, looks surprised",neutral
"A girl from Asia, in front of a window made of bricks, looks surprised",A girl is wearing a t-shirt and has her mouth open.,neutral
"A girl from Asia, in front of a brick window, doesn't look surprised",A girl is wearing a t-shirt and has her mouth open.,neutral
A person in biking gear is standing steadily in front of some mountains ,The mountain gear is steadily placed in front of the standing biker,neutral
There is no person in bike gear standing steadily in front of the mountains,A group of people is equipped with protective gear,neutral
A group of people is equipped with gear used for protection,A person in biking gear is standing steadily in front of some mountains ,neutral
A group of people is equipped with unprotective gear,A person in biking gear is standing steadily in front of some mountains ,neutral
The little kid is playing football and falling harmlessly into the grass,The little kid is playing football and falling into the grass,entailment
There is no little kid playing football and falling into the grass,The little kid is playing football and falling into the grass,contradiction
The football is between the feet of a boy who is lying on the grass,The little kid is playing football and falling into the grass,neutral
"A man with equipment used for climbing is hanging from a white, vertical rock.","A man with equipment used for climbing is under a vertical, white rock",neutral
A woman with a ponytail is climbing down a wall of rock,A woman with a ponytail is climbing a wall of rock,entailment
A woman with a ponytail is climbing a wall of rock,A woman is tailing a pony near a rock climbing wall,neutral
"A man with equipment used for climbing is hanging from a white, vertical rock.",A woman with pigtails is climbing a rock wall,neutral
A woman is tailing a pony near a rock climbing wall,"A man with equipment used for climbing is hanging from a white, vertical rock.",neutral
A woman with a ponytail is climbing a wall of rock,"The climbing equipment to rescue a man is hanging from a white, vertical rock",neutral
